Sample1	Sample2	Genome	Noise	Resolution	Score
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	200	1000000	0.981990997111
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	350	40000	0.454579631334
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	350	200000	0.91261558637
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	350	1000000	0.978990968355
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	500	40000	0.393485158065
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	500	200000	0.891850564475
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	500	1000000	0.973330083131
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	750	40000	0.240837842154
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	750	200000	0.791234449413
Encode_hg38_A549_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	750	1000000	0.942250795994
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	40000	0.570061243351
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	200000	0.902836815267
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	1000000	0.982546271452
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	1	40000	0.569964384611
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	1	200000	0.902798981688
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	1	1000000	0.982538054269
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	5	40000	0.569335660389
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	5	200000	0.902700884988
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	5	1000000	0.982582623607
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	10	40000	0.568629222602
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	10	200000	0.902605351609
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	10	1000000	0.982542038573
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	20	40000	0.567213866326
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	20	200000	0.902292613013
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	20	1000000	0.982497727388
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	50	40000	0.562884659588
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	50	200000	0.901333224821
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	50	1000000	0.982396196024
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	100	40000	0.554990794299
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	100	200000	0.89966724923
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	100	1000000	0.982099898801
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	200	40000	0.535940499467
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	200	200000	0.894957839416
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	200	1000000	0.981515068001
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	350	40000	0.498664771882
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	350	200000	0.884228339655
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	350	1000000	0.979706676916
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	500	40000	0.444694188385
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	500	200000	0.863543892857
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	500	1000000	0.976270063959
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	750	40000	0.293211912894
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	750	200000	0.764516323415
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	750	1000000	0.95652309262
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	0	40000	0.570061243351
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	0	200000	0.902836815267
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	0	1000000	0.982546271452
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	1	40000	0.569820958012
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	1	200000	0.902753997036
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	1	1000000	0.982541521058
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	5	40000	0.568938025629
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	5	200000	0.90246701439
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	5	1000000	0.982494748426
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	10	40000	0.567805420158
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	10	200000	0.902130621632
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	10	1000000	0.982440501508
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	20	40000	0.565583794857
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	20	200000	0.901312339306
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	20	1000000	0.982325688463
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	50	40000	0.558440175787
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	50	200000	0.898721526743
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	50	1000000	0.982064107632
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	100	40000	0.545712929913
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	100	200000	0.893796440538
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	100	1000000	0.981366079934
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	200	40000	0.517071962625
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	200	200000	0.882773669654
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	200	1000000	0.978927294571
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	350	40000	0.463935490885
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	350	200000	0.858839483002
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	350	1000000	0.973784121967
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	500	40000	0.39594440306
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	500	200000	0.820416244423
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	500	1000000	0.965430185232
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	750	40000	0.239933832562
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	750	200000	0.663917424848
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep1	hg38	750	1000000	0.925851118924
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	40000	0.588969195277
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	200000	0.922624098104
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	1000000	0.983206103919
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	1	40000	0.588736239587
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	1	200000	0.92255690409
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	1	1000000	0.983187503722
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	5	40000	0.587766859553
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	5	200000	0.922334077272
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	5	1000000	0.983129199667
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	10	40000	0.586501800198
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	10	200000	0.922032258083
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	10	1000000	0.98307638544
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	20	40000	0.584067481041
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	20	200000	0.921182171803
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	20	1000000	0.982970407896
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	50	40000	0.576797934102
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	50	200000	0.919004791501
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	50	1000000	0.982525855987
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	100	40000	0.56361779537
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	100	200000	0.914858311617
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	100	1000000	0.981759981458
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	200	40000	0.533870110275
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	200	200000	0.905153319937
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	200	1000000	0.979722444357
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	350	40000	0.478304120751
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	350	200000	0.88478670851
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	350	1000000	0.975136989682
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	500	40000	0.407522542885
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	500	200000	0.852389282518
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	500	1000000	0.967194337184
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	750	40000	0.242846838427
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	750	200000	0.718567226052
Encode_hg38_G401_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	750	1000000	0.927197379417
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	0	40000	0.588969195277
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	0	200000	0.922624098104
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	0	1000000	0.983206103919
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	1	40000	0.588835212369
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	1	200000	0.922620336249
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	1	1000000	0.983211508045
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	5	40000	0.588360335108
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	5	200000	0.922564928352
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	5	1000000	0.983228952818
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	10	40000	0.587745492749
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	10	200000	0.922500026632
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	10	1000000	0.983226597307
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	20	40000	0.586530906472
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	20	200000	0.922440201797
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	20	1000000	0.983207853472
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	50	40000	0.582719464221
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	50	200000	0.922182951544
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	50	1000000	0.983185516897
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	100	40000	0.575856758573
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	100	200000	0.921631090799
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	100	1000000	0.983119848456
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	200	40000	0.559457190621
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	200	200000	0.919633646125
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	200	1000000	0.982771971611
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	350	40000	0.525527426943
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	350	200000	0.914193182939
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	350	1000000	0.981772570846
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	500	40000	0.474331388288
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	500	200000	0.902755566542
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	500	1000000	0.979908386156
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	750	40000	0.317941648086
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	750	200000	0.837288797647
Encode_hg38_G401_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep1	hg38	750	1000000	0.966027734702
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	40000	0.0979414886922
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	200000	0.614404919435
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	1000000	0.943667186832
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	1	40000	0.09785867341
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	1	200000	0.614211466805
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	1	1000000	0.943620545117
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	5	40000	0.0974818636757
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	5	200000	0.613572185556
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	5	1000000	0.943572284239
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	10	40000	0.0969853070716
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	10	200000	0.612455149418
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	10	1000000	0.943359155061
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	20	40000	0.0962235487778
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	20	200000	0.610657944205
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	20	1000000	0.943044381103
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	50	40000	0.0937047373095
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	50	200000	0.604902127073
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	50	1000000	0.942171923227
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	100	40000	0.0899515676055
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	100	200000	0.593864720653
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	100	1000000	0.940549837964
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	200	40000	0.0812034986872
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	200	200000	0.568837211056
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	200	1000000	0.93601079799
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	350	40000	0.0680967348596
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	350	200000	0.518271161505
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	350	1000000	0.925978118082
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	500	40000	0.0538900222525
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	500	200000	0.449932176886
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	500	1000000	0.908741202275
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	750	40000	0.0312110063664
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	750	200000	0.27150251888
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	750	1000000	0.822580041062
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	40000	0.0979414886922
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	200000	0.614404919435
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	1000000	0.943667186832
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	1	40000	0.097851052655
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	1	200000	0.61420929937
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	1	1000000	0.943654303757
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	5	40000	0.0975869315873
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	5	200000	0.613388491911
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	5	1000000	0.943470659637
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	10	40000	0.0971455390845
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	10	200000	0.61239843144
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	10	1000000	0.943234896885
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	20	40000	0.0962562161183
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	20	200000	0.610198893685
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	20	1000000	0.942901174538
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	50	40000	0.0940728721281
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	50	200000	0.604429886668
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	50	1000000	0.941818249125
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	100	40000	0.0899430732783
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	100	200000	0.593556612235
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	100	1000000	0.939703768289
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	200	40000	0.0816591467053
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	200	200000	0.567699268129
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	200	1000000	0.935135040616
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	350	40000	0.0686395452773
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	350	200000	0.519672992879
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	350	1000000	0.924564539114
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	500	40000	0.0552475893573
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	500	200000	0.449528108226
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	500	1000000	0.906402610097
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	750	40000	0.0318648040611
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	750	200000	0.270034349912
Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	750	1000000	0.817914587085
Encode_hg38_NCI-H460_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	40000	0.597302459257
Encode_hg38_NCI-H460_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	200000	0.933941968757
Encode_hg38_NCI-H460_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	1000000	0.985181650132
